"HERS","Species"
0.420515899582443,"OFAV"
0.290701613242683,"OFRA"
0.704569339419753,"PAST"
0.315238944468982,"PPOR"
0.910678430321588,"AAGA"
0.360111181939912,"MCAV"
0.333606250563343,"OFAV"
0.160268060081913,"OFRA"
0.660666745173642,"PAST"
0.178930303962947,"PPOR"
0.502074683396548,"AAGA"
0.202296019768311,"MCAV"
0.42324157373948,"OFAV"
0.337569058181182,"OFRA"
0.735968677278815,"PAST"
0.612416634118312,"PPOR"
0.742662643115426,"AAGA"
0.423980564972865,"MCAV"
0.384919137265983,"OFAV"
0.376441718118964,"OFRA"
0.790804884371004,"PAST"
0.482674705586049,"PPOR"
0.704896804937683,"AAGA"
0.438474000827407,"MCAV"
0.400844248285828,"OFAV"
0.3283817557941,"OFRA"
0.788387900982287,"PAST"
