"HERS","Species"
0.400608443206703,"PAST13"
0.245056836413498,"PAST16"
0.0787571331239739,"PPOR4"
0.112914696543767,"PPOR9"
0.788028691305819,"PPOR13"
0.517617400782894,"PPOR16"
2.28705370537311e-17,"AAGA4"
0.0104628284048519,"AAGA9"
0.635912615389109,"AAGA13"
0.41267833180342,"AAGA16"
0,"MCAV4"
0.476217011899713,"MCAV9"
0.0461232668514881,"MCAV13"
0.444718830379026,"MCAV16"
0.184299524188641,"OFAV4"
0.545394489726178,"OFAV9"
0.268010715149257,"OFAV13"
0.227654386647809,"OFAV16"
0.300177884939378,"OFRA4"
0.167476410586063,"OFRA9"
0.00039452696250845,"OFRA13"
0.196013520344768,"OFRA16"
0.272130296908902,"PAST4"
0.5,"PAST9"
0.384112616355375,"PAST13"
0.421606502321064,"PAST16"
0.137566119781935,"PPOR4"
Inf,"PPOR9"
0.415448220838169,"PPOR16"
0.132293177094027,"AAGA4"
0.241042243376234,"AAGA9"
0.582324630214062,"AAGA13"
0.632751813010107,"AAGA16"
0.000926971435546875,"MCAV4"
0.241430753134268,"MCAV9"
9.1552734375e-05,"MCAV13"
0,"MCAV16"
0.201390676007977,"OFAV4"
0.778540641095692,"OFAV9"
0.655297617656681,"OFAV13"
0.260528976392727,"OFAV16"
0.499999999999971,"OFRA4"
1.29608138543643e-16,"OFRA9"
4.46434015803376e-18,"OFRA13"
0.0311802963294459,"OFRA16"
0.17822416377546,"PAST4"
1.04697805197197e-05,"PAST9"
0.42355754267895,"PAST13"
4.16973675006335e-18,"PAST16"
0.358009316926275,"PPOR4"
1.59357644515049e-16,"PPOR9"
1.54082614375563e-17,"PPOR13"
0.120513348259249,"AAGA4"
0.0107223794970057,"AAGA9"
0.393436764797589,"AAGA13"
0.532702627468032,"AAGA16"
0.000758080255417597,"MCAV4"
6.09517631397868e-18,"MCAV9"
0.0816250876615084,"MCAV13"
0.423953046066839,"MCAV16"
0.174262151953272,"OFAV4"
0.00315666198730469,"OFAV9"
0.618394988209978,"OFAV13"
0.0338162080671233,"OFRA4"
0,"OFRA9"
1.87747884905873e-17,"OFRA13"
0.230465506139295,"PAST4"
0.428577450729083,"PAST9"
0.155209850149428,"PAST13"
0.261960343652474,"PAST16"
0.0138621848945861,"PPOR9"
6.38897561463392e-06,"PPOR13"
NA,"PPOR16"
0.225818687921356,"AAGA9"
NA,"MCAV4"
0.0625302439812436,"MCAV13"
0.0732409487000774,"MCAV16"
0.363623738723405,"OFAV4"
0.828808630883584,"OFAV9"
0.431046313408397,"OFAV13"
0.274572701544096,"OFAV16"
0.523310207226582,"OFRA4"
4.9591064453125e-05,"OFRA9"
8.69078342824458e-19,"OFRA13"
0.0945319352110452,"OFRA16"
1.53866211127741e-07,"PAST4"
0.0957210403953986,"PAST13"
0.257263816178711,"PAST16"
0.429902389007838,"PPOR4"
0.0143311324335983,"PPOR9"
0.242778420300093,"PPOR16"
0.0836725498315417,"AAGA4"
0.351697399220491,"AAGA9"
0.82619987479243,"AAGA13"
0.00242763757705689,"AAGA16"
NA,"MCAV4"
0.437973170900255,"MCAV9"
1.19209289550781e-10,"MCAV13"
0.00124879867121011,"MCAV16"
0.5,"OFAV4"
0.001708984375,"OFAV9"
0.465043090784179,"OFAV13"
0.269643713585494,"OFAV16"
0.0285830248804394,"OFRA4"
8.82698316119698e-09,"OFRA9"
1.81587766558831e-17,"OFRA13"
0.0247350942927152,"OFRA16"
0.00463186204433441,"PAST9"
0.443819871054828,"PAST13"
0.341001089792208,"PPOR4"
0.036261091797783,"PPOR9"
0.658150852195606,"PPOR13"
0.358046890963839,"PPOR16"
0.11438125830199,"AAGA9"
0.112903933739465,"AAGA13"
2.2931642452552e-16,"AAGA16"
0.105491886840139,"MCAV4"
0,"MCAV13"
0.0876766338548011,"MCAV16"
0.133767532609756,"OFAV4"
0.627958279630773,"OFAV13"
0.119217808383622,"OFAV16"
0.234029248933108,"OFRA4"
0.12882127473978,"OFRA9"
2.50696987228416e-19,"OFRA13"
0.132511185798159,"OFRA16"
0.543683458103031,"PAST4"
0.366679364511832,"PAST13"
2.65388826305154e-06,"PAST16"
0.116377112965936,"PPOR4"
0.000269854441015614,"PPOR9"
6.63749764008892e-06,"PPOR13"
