"HERS","Species"
0.0577061799767179,"MCAV13"
0.206262267581793,"MCAV16"
0.0609265514512162,"OFAV4"
NA,"OFAV9"
0.369362479143352,"OFAV13"
0.570239539414154,"OFRA4"
0.200486140230175,"OFRA9"
0,"OFRA13"
0.230329494538926,"OFRA16"
0.0786171647650709,"PAST4"
0.113302464917794,"PAST13"
0.465533716004235,"PAST16"
0.0386962918299596,"PPOR4"
9.29478508147574e-17,"PPOR9"
0.278791012507858,"PPOR16"
0.5,"AAGA4"
1.00000000000009,"AAGA13"
0.337498698900317,"AAGA16"
NA,"MCAV9"
0.0714489526288497,"MCAV13"
4.852279252347e-17,"MCAV16"
0.372893028511971,"OFAV4"
9.1552734375e-05,"OFAV9"
0.748806536661486,"OFAV13"
0.108417309264725,"OFAV16"
0.499999999999922,"OFRA4"
0.0582168606768318,"OFRA9"
0,"OFRA13"
0.5,"OFRA16"
0.401654628447358,"PAST13"
0.668896061550277,"PAST16"
0.146695154007224,"PPOR4"
4.16844687216499e-16,"PPOR9"
Inf,"PPOR13"
0.302792777378658,"PPOR16"
0.226105617016763,"AAGA4"
0.113945666563718,"AAGA9"
0.403080436643818,"AAGA13"
0.11074630188411,"AAGA16"
0.105491886840139,"MCAV4"
0,"MCAV13"
0.0267576241781347,"MCAV16"
0.195293145814896,"OFAV4"
0.00687313079833986,"OFAV9"
1.83190145759434e-06,"OFAV13"
0.270156843430169,"OFAV16"
0.647231091234231,"OFRA4"
0.0362278969595783,"OFRA9"
1.892361858937e-17,"OFRA13"
0.0181195948619857,"OFRA16"
0.124676647951841,"PAST4"
0.937528123341017,"PAST9"
0.503894020710011,"PAST13"
0.000542841352603751,"PAST16"
0.247406780296975,"PPOR4"
3.78711586906401e-16,"PPOR9"
4.88732194196356e-18,"PPOR13"
0.0947926623959087,"AAGA9"
0.917483327360023,"AAGA13"
0.0278806269993395,"AAGA16"
0.000815073649088542,"MCAV4"
1.63530989740069e-08,"MCAV9"
5.7220458984375e-05,"MCAV13"
0.0758853579047108,"OFAV4"
0.000450134279966011,"OFAV9"
0.679343223009239,"OFAV13"
0.254531847672464,"OFAV16"
7.88113569685845e-17,"OFRA4"
0.155869114276723,"OFRA9"
0.122256847433276,"OFRA13"
7.24754983164335e-18,"OFRA16"
1.00000000000907,"PAST4"
0.500000000038569,"PAST9"
0.360301975779073,"PAST13"
0.668896061550277,"PAST16"
0.0622720358679965,"PPOR4"
0.00806564022841605,"PPOR9"
0.241470398439052,"PPOR13"
NA,"PPOR16"
0.0635060766375662,"AAGA4"
1.70373669565374e-16,"AAGA9"
0.306524050899048,"AAGA16"
0.301755446571191,"MCAV4"
0.0435094128670622,"MCAV13"
1.28418599600174e-07,"MCAV16"
2.06889215735389e-17,"OFAV4"
0.001708984375,"OFAV9"
0.514483862582595,"OFAV13"
0.152920799616789,"OFAV16"
4.20221092241425e-16,"OFRA9"
0,"OFRA13"
0.105325825572778,"OFRA16"
0.555677502305053,"PAST4"
1.58291318982582e-17,"PAST9"
0.300811191224735,"PAST13"
0.169846473005466,"PAST16"
5.40020548671337e-17,"PPOR4"
0.00486568386550146,"PPOR9"
0.00450442779972955,"PPOR13"
0.5,"PPOR16"
0.160561409724077,"AAGA4"
0.181751768129073,"AAGA9"
0.822415844235358,"AAGA13"
0.324909416519743,"AAGA16"
0.503058321193166,"MCAV4"
0.000356674194335938,"MCAV9"
0.0326708950316474,"MCAV13"
6.22506995118304e-09,"MCAV16"
0.206422930348727,"OFAV4"
0.778540641095692,"OFAV9"
0.74911305856117,"OFAV13"
4.65666873074599e-16,"OFAV16"
NA,"OFRA4"
2.82697528581627e-18,"OFRA9"
0,"OFRA13"
0.401047486431118,"OFRA16"
0.202953501056402,"PAST4"
